tenancy_id,ID,DateTime,Type,Category,Description,IsCredit,IsDebit,Gross,Net,Balance,VAT,Unallocated,PaymentType,Rent_paid_to,Rent_credit
rps_lng-HDO211301,rps_lng-HDO23311877,2023-07-23T00:00:00+01:00,Invoice,Rent,Rent from 23/07/2023 to 22/08/2023 for 16 Kurrali Crescent,False,True,1477.0,1477.0,-397.96,,,,22/08/2023,
rps_lng-HDO211320,rps_lng-HDO23353245,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49674179,True,False,3780.0,3780.0,3780.0,,1890.0,,,3780.0
rps_lng-HDO211320,rps_lng-HDO23302242,2023-07-16T00:00:00+01:00,Invoice,Rent,Rent from 16/07/2023 to 15/08/2023 for 53 Sanders Avenue,False,True,1521.0,1521.0,-1521.0,,,,15/08/2023,
rps_lng-HDO211377,rps_lng-HDO23336706,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 35ACAMERONSTREET,True,False,2151.0,2151.0,-50.0,,,,,0.0
rps_lng-HDO211377,rps_lng-HDO23325590,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 35A Cameron Street,False,True,2151.0,2151.0,-2201.0,,,,31/08/2023,
rps_lng-HDO211379,rps_lng-HDO23334363,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 43CAMELOTDRIVE-1,True,False,1782.0,1782.0,-452.09,,,,,0.0
rps_lng-HDO211379,rps_lng-HDO23322385,2023-07-30T00:00:00+01:00,Invoice,Rent,Rent from 30/07/2023 to 29/08/2023 for 43 Camelot Drive,False,True,1782.0,1782.0,-2234.09,,,,29/08/2023,
rps_lng-HDO211384,rps_lng-HDO22484369,2022-11-11T00:00:00+00:00,Invoice,Rent,Rent from 11/11/2022 to 21/11/2022 for 35 Gyrfalcon Way,False,True,644.45,644.45,-644.45,,,,21/11/2022,
rps_lng-HDO211384,rps_lng-HDO22513005,2022-11-25T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 44815983,True,False,644.45,644.45,,,,,,0.0
rps_lng-HDO211433,rps_lng-HDO23302242,2023-07-16T00:00:00+01:00,Invoice,Rent,Rent from 16/07/2023 to 15/08/2023 for 53 Sanders Avenue,False,True,1521.0,1521.0,-1521.0,,,,15/08/2023,
rps_lng-HDO211433,rps_lng-HDO23353245,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49674179,True,False,3780.0,3780.0,3780.0,,1890.0,,,3780.0
rps_lng-HDO211434,rps_lng-HDO23349182,2023-08-09T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 20PARAMOUNTBOULE-2,False,True,1625.0,1625.0,-1650.0,,,,,0.0
rps_lng-HDO211434,rps_lng-HDO23333766,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 20 Paramount Boulevard,False,True,1625.0,1625.0,-1625.0,,1625.0,,05/09/2023,
rps_lng-HDO211510,rps_lng-HDO23350291,2023-08-15T00:00:00+01:00,Invoice,Rent,Rent from 15/08/2023 to 14/09/2023 for 814/338 Kings Way,False,True,2390.0,2390.0,1180.0,,30.0,,14/09/2023,
rps_lng-HDO211510,rps_lng-HDO23362729,2023-08-17T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 814/338KINGSWAY-2,False,True,2390.0,2390.0,-30.0,,,,,0.0
rps_lng-HDO211581,rps_lng-HDO23331682,2023-08-04T00:00:00+01:00,Invoice,Rent,Rent from 04/08/2023 to 03/09/2023 for 4 Curzon Place,False,True,2998.0,2998.0,-2998.0,,,,03/09/2023,
rps_lng-HDO211581,rps_lng-HDO23345059,2023-08-04T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 4CURZONPLACE-1,True,False,2998.0,2998.0,,,,,,0.0
rps_lng-HDO211592,rps_lng-HDO23354921,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 902/288 Albert Street,False,True,1912.0,1912.0,-1912.0,,1912.0,,16/09/2023,
rps_lng-HDO211592,rps_lng-HDO23346623,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 45567062,True,False,398.24,398.24,,,,,,0.0
rps_lng-HDO211594,rps_lng-HDO23242144,2023-06-05T00:00:00+01:00,Payment,Tenant Payment,Tenant repayment,False,True,150.0,150.0,,,,,,0.0
rps_lng-HDO211594,rps_lng-HDO23111592,2023-03-18T00:00:00+00:00,Invoice,Rent,Rent from 18/03/2023 to 01/04/2023 for 801/673 La Trobe Street,False,True,803.34,803.34,,,,,01/04/2023,
rps_lng-HDO211643,rps_lng-HDO23321114,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 44FEWSTERCIRCUIT,True,False,1477.0,1477.0,,,,,,0.0
rps_lng-HDO211643,rps_lng-HDO23360293,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 44 Fewster Circuit,False,True,1477.0,1477.0,-1477.0,,1477.0,,20/09/2023,
rps_lng-HDO211648,rps_lng-HDO23321047,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 518/199WILLIAMSTRE,True,False,1651.0,1651.0,,,,,,0.0
rps_lng-HDO211648,rps_lng-HDO23360424,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 518/199 William Street,False,True,1651.0,1651.0,-1651.0,,1651.0,,20/09/2023,
rps_lng-HDO211669,rps_lng-HDO23358598,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 18MANNIKINSWAY-2,True,False,2086.0,2086.0,,,,,,0.0
rps_lng-HDO211669,rps_lng-HDO23348783,2023-08-14T00:00:00+01:00,Invoice,Rent,Rent from 14/08/2023 to 13/09/2023 for 18 Mannikins Way,False,True,2086.0,2086.0,-2086.0,,,,13/09/2023,
rps_lng-HDO220011,rps_lng-HDO23358562,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 108/23-25CLAPHAM-1,True,False,1651.0,1651.0,,,,,,0.0
rps_lng-HDO220011,rps_lng-HDO23344380,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 108/23-25 Clapham Street,False,True,1651.0,1651.0,-1651.0,,,,11/09/2023,
rps_lng-HDO220023,rps_lng-HDO23344372,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 6 Florence Place,False,True,2042.0,2042.0,-2237.0,,,,11/09/2023,
rps_lng-HDO220023,rps_lng-HDO23358582,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6FLORENCEPLACE-3,True,False,2042.0,2042.0,-195.0,,,,,0.0
rps_lng-HDO220060,rps_lng-HDO23341025,2023-08-03T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 3/12FAWKNERROAD-1,True,False,1869.0,1869.0,,,,,,0.0
rps_lng-HDO220060,rps_lng-HDO23331712,2023-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2023 to 02/09/2023 for 3/12 Fawkner Road,False,True,1869.0,1869.0,-1869.0,,,,02/09/2023,
rps_lng-HDO220076,rps_lng-HDO23323008,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6LAFAYETTECRESCE-1,True,False,2086.0,2086.0,,,,,,0.0
rps_lng-HDO220076,rps_lng-HDO23362298,2023-08-22T00:00:00+01:00,Invoice,Rent,Rent from 22/08/2023 to 21/09/2023 for 6 Lafayette Crescent,False,True,2086.0,2086.0,-2086.0,,2086.0,,21/09/2023,
rps_lng-HDO220077,rps_lng-HDO23341070,2023-08-03T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 114MORRISSTREET-1,True,False,2021.0,2021.0,,,,,,0.0
rps_lng-HDO220077,rps_lng-HDO23332029,2023-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2023 to 02/09/2023 for 114 Morris Street,False,True,2021.0,2021.0,-2021.0,,,,02/09/2023,
rps_lng-HDO220098,rps_lng-HDO23060996,2023-02-08T00:00:00+00:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014645257-15237179RTBA,3 CRYSTAL R",True,False,500.0,500.0,,,,,,0.0
rps_lng-HDO220098,rps_lng-HDO23024707,2023-01-22T00:00:00+00:00,Invoice,Rent,Rent from 22/01/2023 to 24/01/2023 for 3 Crystal Road,False,True,165.01,165.01,-2013.01,,,,24/01/2023,
rps_lng-HDO220100,rps_lng-HDO23314255,2023-07-24T00:00:00+01:00,Invoice,Rent,Rent from 24/07/2023 to 23/08/2023 for 4 Solo Street,False,True,2086.0,2086.0,-2086.0,,,,23/08/2023,
rps_lng-HDO220100,rps_lng-HDO23322903,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 4SOLOSTREET-2,True,False,2086.0,2086.0,,,,,,0.0
rps_lng-HDO220102,rps_lng-HDO23362010,2023-08-22T00:00:00+01:00,Invoice,Rent,Rent from 22/08/2023 to 21/09/2023 for 503/11 David Street,False,True,2499.0,2499.0,-2499.0,,2499.0,,21/09/2023,
rps_lng-HDO220102,rps_lng-HDO23323084,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 503/11DAVIDSTREE-2,True,False,2499.0,2499.0,,,,,,0.0
rps_lng-HDO220113,rps_lng-HDO23345057,2023-08-04T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 19CHELMSFORDSTRE-2,True,False,2690.0,2690.0,,,,,,0.0
rps_lng-HDO220113,rps_lng-HDO23331706,2023-08-04T00:00:00+01:00,Invoice,Rent,Rent from 04/08/2023 to 03/09/2023 for 19 Chelmsford Street,False,True,3042.0,3042.0,-2690.0,,,,03/09/2023,
rps_lng-HDO220146,rps_lng-HDO23346368,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 55 Crefden Street,False,True,2216.0,2216.0,-2216.0,,,,12/09/2023,
rps_lng-HDO220146,rps_lng-HDO23358365,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 55CREFDENSTREET-2,True,False,2216.0,2216.0,,,,,,0.0
rps_lng-HDO220186,rps_lng-HDO23240842,2023-06-10T00:00:00+01:00,Invoice,Rent,Rent from 10/06/2023 to 09/07/2023 for 46 Fewster Circuit,False,True,1630.0,1630.0,-1630.0,,,,09/07/2023,
rps_lng-HDO220186,rps_lng-HDO23255028,2023-06-13T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 46FEWSTERCIRCUIT,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO220190,rps_lng-HDO23311890,2023-07-23T00:00:00+01:00,Invoice,Rent,Rent from 23/07/2023 to 22/08/2023 for 32 Boronia Avenue,False,True,1673.0,1673.0,-1673.0,,,,22/08/2023,
rps_lng-HDO220190,rps_lng-HDO23336513,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49023237,True,False,1673.0,1673.0,-25.0,,,,,0.0
rps_lng-HDO220196,rps_lng-HDO23355391,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 2 Blossom Lane,False,True,1738.0,1738.0,-1738.0,,1738.0,,16/09/2023,
rps_lng-HDO220196,rps_lng-HDO23312731,2023-07-17T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2BLOSSOMLANE-1,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO220204,rps_lng-HDO23355805,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 6 Reginato Court,False,True,1890.0,1890.0,-1905.0,,1890.0,,16/09/2023,
rps_lng-HDO220204,rps_lng-HDO23312729,2023-07-17T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6REGINATOCOURT-2,True,False,1890.0,1890.0,-15.0,,,,,0.0
rps_lng-HDO220209,rps_lng-HDO23129025,2023-03-23T00:00:00+00:00,Payment,Tenant Payment,Tenant repayment,False,True,410.06,410.06,,,,,,0.0
rps_lng-HDO220209,rps_lng-HDO23087527,2023-02-24T00:00:00+00:00,Credit Note,Rent,Tenant vacated 06/02/23,True,False,410.06,410.06,410.06,,,,,
rps_lng-HDO220250,rps_lng-HDO23355650,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 2a Crampton Crescent,False,True,1999.0,1999.0,-1999.0,,1999.0,,17/09/2023,
rps_lng-HDO220250,rps_lng-HDO23314589,2023-07-18T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2ACRAMPTONCRESCE-2,True,False,1999.0,1999.0,,,,,,0.0
rps_lng-HDO220254,rps_lng-HDO23362235,2023-08-22T00:00:00+01:00,Invoice,Rent,Rent from 22/08/2023 to 21/09/2023 for 2/64 Snell Grove,False,True,1716.0,1716.0,-1716.0,,1716.0,,21/09/2023,
rps_lng-HDO220254,rps_lng-HDO23322905,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2/64SNELLGROVE-2,True,False,1716.0,1716.0,,,,,,0.0
rps_lng-HDO220256,rps_lng-HDO23315939,2023-07-25T00:00:00+01:00,Invoice,Rent,Rent from 25/07/2023 to 24/08/2023 for 35 Spring Street,False,True,1934.0,1934.0,200.0,,,,24/08/2023,
rps_lng-HDO220256,rps_lng-HDO23358126,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46463360,True,False,1100.0,1100.0,56.0,,56.0,,,56.0
rps_lng-HDO220264,rps_lng-HDO23318025,2023-07-26T00:00:00+01:00,Invoice,Rent,Rent from 26/07/2023 to 25/08/2023 for 30 Marriot Boulevard,False,True,1825.0,1825.0,-1825.0,,,,25/08/2023,
rps_lng-HDO220264,rps_lng-HDO23327572,2023-07-26T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 30MARRIOTBOULEVA-1,True,False,1825.0,1825.0,,,,,,0.0
rps_lng-HDO220277,rps_lng-HDO23128330,2023-03-28T00:00:00+01:00,Invoice,Rent,Rent from 28/03/2023 to 29/03/2023 for 12 Riverine Street,False,True,125.72,125.72,-125.72,,,,29/03/2023,
rps_lng-HDO220277,rps_lng-HDO23137939,2023-03-28T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 12RIVERINESTREET-1,True,False,125.72,125.72,,,,,,0.0
rps_lng-HDO220335,rps_lng-HDO23051737,2023-02-08T00:00:00+00:00,Invoice,Rent,Rent from 08/02/2023 to 07/03/2023 for 15/88 Franklin Street,False,True,1434.0,1434.0,-1434.0,,,,07/03/2023,
rps_lng-HDO220335,rps_lng-HDO23061245,2023-02-08T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15/88FRANKLINSTREE,True,False,1434.0,1434.0,,,,,,0.0
rps_lng-HDO220375,rps_lng-HDO23336500,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46464541,True,False,1521.0,1521.0,1521.0,,,,,1521.0
rps_lng-HDO220375,rps_lng-HDO23360043,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 33/88 Franklin Street,False,True,1521.0,1521.0,,,,,20/09/2023,
rps_lng-HDO220419,rps_lng-HDO23356277,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46465019,True,False,1807.0,1807.0,,,,,,0.0
rps_lng-HDO220419,rps_lng-HDO23319964,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 6 Hidden Valley Drive,False,True,1782.0,1782.0,-1782.0,,,,28/08/2023,
rps_lng-HDO220441,rps_lng-HDO23334321,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 14BIGHORNROAD-1,True,False,1912.0,1912.0,,,,,,0.0
rps_lng-HDO220441,rps_lng-HDO23324404,2023-07-31T00:00:00+01:00,Invoice,Rent,Rent from 31/07/2023 to 30/08/2023 for 14 Bighorn Road,False,True,1912.0,1912.0,-1912.0,,,,30/08/2023,
rps_lng-HDO220477,rps_lng-HDO23341023,2023-08-03T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 7FARRIERROAD-1,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO220477,rps_lng-HDO23331787,2023-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2023 to 02/09/2023 for 7 Farrier Road,False,True,1738.0,1738.0,-1738.0,,,,02/09/2023,
rps_lng-HDO220489,rps_lng-HDO23149758,2023-04-11T00:00:00+01:00,Invoice,Rent,Rent from 11/04/2023 to 10/05/2023 for 7 Finn Street,False,True,1695.0,1695.0,-1155.37,,,,10/05/2023,
rps_lng-HDO220489,rps_lng-HDO23160067,2023-04-12T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46465746,True,False,1700.0,1700.0,544.63,,40.0,,,544.63
rps_lng-HDO220506,rps_lng-HDO23274440,2023-06-23T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46859260,True,False,2060.0,2060.0,2060.0,,,,,2060.0
rps_lng-HDO220506,rps_lng-HDO23283095,2023-07-11T00:00:00+01:00,Invoice,Rent,Rent from 11/07/2023 to 10/08/2023 for 9 Alfred Road,False,True,2260.0,2260.0,,,,,10/08/2023,
rps_lng-HDO220516,rps_lng-HDO23347075,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 1/6MAUDEAVENUE,True,False,2129.0,2129.0,,,,,,0.0
rps_lng-HDO220516,rps_lng-HDO23333661,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 1/6 Maude Avenue,False,True,2129.0,2129.0,-2129.0,,,,05/09/2023,
rps_lng-HDO220529,rps_lng-HDO23321074,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 5MUIRHEADCRESCENT,True,False,1303.0,1303.0,-25.0,,,,,0.0
rps_lng-HDO220529,rps_lng-HDO23360389,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 5 Muirhead Crescent,False,True,1303.0,1303.0,-1328.0,,1303.0,,20/09/2023,
rps_lng-HDO220561,rps_lng-HDO23347190,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 43KURRALICRESCEN-1,True,False,1825.0,1825.0,,,,,,0.0
rps_lng-HDO220561,rps_lng-HDO23336375,2023-08-07T00:00:00+01:00,Invoice,Rent,Rent from 07/08/2023 to 06/09/2023 for 43 Kurrali Crescent,False,True,1825.0,1825.0,-1825.0,,,,06/09/2023,
rps_lng-HDO220585,rps_lng-HDO23340778,2023-08-09T00:00:00+01:00,Invoice,Rent,Rent from 09/08/2023 to 08/09/2023 for 1310/8 Hallenstein Street,False,True,1955.0,1955.0,-1955.0,,,,08/09/2023,
rps_lng-HDO220585,rps_lng-HDO23353122,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46860144,True,False,977.5,977.5,,,,,,0.0
rps_lng-HDO220587,rps_lng-HDO23320072,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 15 Attunga Grove,False,True,1630.0,1630.0,-1630.0,,,,28/08/2023,
rps_lng-HDO220587,rps_lng-HDO23334385,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15ATTUNGAGROVE,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO220640,rps_lng-HDO23336918,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 1/57EGLINTONSTRE-1,True,False,2303.0,2303.0,,,,,,0.0
rps_lng-HDO220640,rps_lng-HDO23325792,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 1/57 Eglinton Street,False,True,2303.0,2303.0,-2303.0,,,,31/08/2023,
rps_lng-HDO220649,rps_lng-HDO23314298,2023-07-24T00:00:00+01:00,Invoice,Rent,Rent from 24/07/2023 to 23/08/2023 for 83 Madisons Avenue,False,True,2390.0,2390.0,-2390.0,,,,23/08/2023,
rps_lng-HDO220649,rps_lng-HDO23322979,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 83MADISONSAVENUE-2,True,False,2390.0,2390.0,,,,,,0.0
rps_lng-HDO220684,rps_lng-HDO23320477,2023-07-28T00:00:00+01:00,Invoice,Rent,Rent from 28/07/2023 to 27/08/2023 for 2B Burton Street,False,True,1695.0,1695.0,-1695.0,,,,27/08/2023,
rps_lng-HDO220684,rps_lng-HDO23332232,2023-07-28T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2BBURTONSTREET,True,False,1695.0,1695.0,,,,,,0.0
rps_lng-HDO220686,rps_lng-HDO23076555,2023-02-26T00:00:00+00:00,Invoice,Rent,Rent from 26/02/2023 to 08/03/2023 for 75 Morang Road,False,True,1257.07,1257.07,,,,,08/03/2023,
rps_lng-HDO220686,rps_lng-HDO23079830,2023-02-21T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46861118,True,False,4733.07,4733.07,1257.07,,,,,1257.07
rps_lng-HDO220740,rps_lng-HDO23111592,2023-03-18T00:00:00+00:00,Invoice,Rent,Rent from 18/03/2023 to 01/04/2023 for 801/673 La Trobe Street,False,True,803.34,803.34,,,,,01/04/2023,
rps_lng-HDO220740,rps_lng-HDO23242144,2023-06-05T00:00:00+01:00,Payment,Tenant Payment,Tenant repayment,False,True,150.0,150.0,,,,,,0.0
rps_lng-HDO220758,rps_lng-HDO23345785,2023-08-04T00:00:00+01:00,Invoice,Rent,Rent from 04/08/2023 to 03/09/2023 for 34 Chirnside Street,False,True,3368.0,3368.0,,,,,03/09/2023,
rps_lng-HDO220758,rps_lng-HDO23321042,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49675234,True,False,6736.0,6736.0,6736.0,,,,,6736.0
rps_lng-HDO220814,rps_lng-HDO23333922,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 328/20 Shamrock Street,False,True,1999.0,1999.0,-1999.0,,,,05/09/2023,
rps_lng-HDO220814,rps_lng-HDO23347257,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 328/20SHAMROCKST-1,True,False,1999.0,1999.0,,,,,,0.0
rps_lng-HDO220827,rps_lng-HDO23320578,2023-07-28T00:00:00+01:00,Invoice,Rent,Rent from 28/07/2023 to 27/08/2023 for 5/8 Murray Street,False,True,1847.0,1847.0,-1847.0,,,,27/08/2023,
rps_lng-HDO220827,rps_lng-HDO23332298,2023-07-28T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 5/8MURRAYSTREET-1,True,False,1847.0,1847.0,,,,,,0.0
rps_lng-HDO220851,rps_lng-HDO23327010,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 5 Vista Drive,False,True,1673.0,1673.0,-1673.0,,,,31/08/2023,
rps_lng-HDO220851,rps_lng-HDO23337009,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 5VISTADRIVE-1,True,False,1673.0,1673.0,,,,,,0.0
rps_lng-HDO220882,rps_lng-HDO23329105,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 13 Washington Street,False,True,1521.0,1521.0,-1521.0,,,,01/09/2023,
rps_lng-HDO220882,rps_lng-HDO23338929,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 13WASHINGTONSTREET,True,False,1521.0,1521.0,,,,,,0.0
rps_lng-HDO220891,rps_lng-HDO23358156,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47260799,True,False,1521.0,1521.0,1521.0,,1521.0,,,1521.0
rps_lng-HDO220891,rps_lng-HDO23251895,2023-06-18T00:00:00+01:00,Invoice,Rent,Rent from 18/06/2023 to 17/07/2023 for 601/7 Katherine Place,False,True,1521.0,1521.0,-1521.0,,,,17/07/2023,
rps_lng-HDO220913,rps_lng-HDO23213635,2023-05-22T00:00:00+01:00,Invoice,Rent,Rent from 22/05/2023 to 21/06/2023 for 405/320-322 St Kilda Road,False,True,1739.0,1739.0,-1739.0,,,,21/06/2023,
rps_lng-HDO220913,rps_lng-HDO23298115,2023-07-06T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014795875-15360783RTBA,405/320 ST",True,False,564.14,564.14,,,,,,0.0
rps_lng-HDO220916,rps_lng-HDO23356460,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 8HANSONSTREET,True,False,1608.0,1608.0,,,,,,0.0
rps_lng-HDO220916,rps_lng-HDO23344509,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 8 Hanson Street,False,True,1608.0,1608.0,-1608.0,,,,10/09/2023,
rps_lng-HDO220922,rps_lng-HDO23334243,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: G13/358MORELANDR-1,True,False,1825.0,1825.0,-462.0,,,,,0.0
rps_lng-HDO220922,rps_lng-HDO23320565,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for G13/358 Moreland Road,False,True,1825.0,1825.0,-2287.0,,,,28/08/2023,
rps_lng-HDO220927,rps_lng-HDO23312894,2023-07-17T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 50SELBOURNESTREET,True,False,1781.0,1781.0,,,,,,0.0
rps_lng-HDO220927,rps_lng-HDO23355897,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 50 Selbourne Street,False,True,1781.0,1781.0,-1781.0,,1781.0,,16/09/2023,
rps_lng-HDO220933,rps_lng-HDO23360825,2023-08-16T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 23HOUSTONDRIVE,False,True,1673.0,1673.0,-24.5,,,,,0.0
rps_lng-HDO220933,rps_lng-HDO23346512,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 23 Houston Drive,False,True,1673.0,1673.0,-1697.5,,,,12/09/2023,
rps_lng-HDO220935,rps_lng-HDO23256651,2023-06-20T00:00:00+01:00,Invoice,Rent,Rent from 20/06/2023 to 19/07/2023 for 9/2-10 Monckton Place,False,True,1673.0,1673.0,-1673.0,,,,19/07/2023,
rps_lng-HDO220935,rps_lng-HDO23266024,2023-06-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 9/2-10MONCKTONPLAC,True,False,1673.0,1673.0,,,,,,0.0
